Faus,iso_code,date,total_vaccinations,,day
Guernsey,GGY,20-04-2021,46587,,
Guinea,GIN,19-03-2021,,,
Guinea,GIN,23-03-2021,,,
Guinea,GIN,31-03-2021,62645,,
Guinea,GIN,01-04-2021,,,
Guinea,GIN,02-04-2021,,,
Guinea,GIN,03-04-2021,,,
Guinea,GIN,04-04-2021,,,
Guinea,GIN,05-04-2021,,,
Guinea,GIN,06-04-2021,,,
Guinea,GIN,07-04-2021,82135,,
Guinea,GIN,08-04-2021,,,
Guinea,GIN,09-04-2021,,,
Guinea,GIN,10-04-2021,,,
Guinea,GIN,11-04-2021,,,
Guinea,GIN,12-04-2021,,,
Guinea,GIN,13-04-2021,,,
Guinea,GIN,14-04-2021,,,
Guinea,GIN,15-04-2021,106024,,
Guinea,GIN,16-04-2021,109296,,
Guinea,GIN,17-04-2021,,,
Guinea,GIN,18-04-2021,,,
Guinea,GIN,19-04-2021,112506,,
Guinea,GIN,20-04-2021,114297,,
Guinea,GIN,21-04-2021,116113,,
Guinea,GIN,22-04-2021,124501,,
Guinea,GIN,23-04-2021,,,
Guinea,GIN,24-04-2021,129345,,
Guinea,GIN,25-04-2021,129424,,
Guinea,GIN,26-04-2021,132340,,
Guinea,GIN,27-04-2021,135454,,
Guinea,GIN,28-04-2021,138610,,
Guinea,GIN,29-04-2021,141294,,
Guinea,GIN,30-04-2021,143534,,
Guinea,GIN,01-05-2021,,,
Guinea,GIN,02-05-2021,,,
Guinea,GIN,03-05-2021,145763,,
Guinea,GIN,04-05-2021,147216,,
Guinea,GIN,05-05-2021,150799,,
Guyana,GUY,11-02-2021,0,,
Guyana,GUY,12-02-2021,,,
Guyana,GUY,13-02-2021,,,
Guyana,GUY,14-02-2021,,,
Guyana,GUY,15-02-2021,668,,
Guyana,GUY,16-02-2021,,,
Guyana,GUY,17-02-2021,,,
Guyana,GUY,18-02-2021,,,
Guyana,GUY,19-02-2021,,,
Guyana,GUY,20-02-2021,,,
Guyana,GUY,21-02-2021,,,
Guyana,GUY,22-02-2021,1852,,
Guyana,GUY,23-02-2021,,,
Guyana,GUY,24-02-2021,,,
Guyana,GUY,25-02-2021,,,
Guyana,GUY,26-02-2021,,,
Guyana,GUY,27-02-2021,,,
Guyana,GUY,28-02-2021,,,
Guyana,GUY,01-03-2021,,,
Guyana,GUY,02-03-2021,,,
Guyana,GUY,03-03-2021,,,
Guyana,GUY,04-03-2021,,,
Guyana,GUY,05-03-2021,,,
Guyana,GUY,06-03-2021,,,
Guyana,GUY,07-03-2021,,,
Guyana,GUY,08-03-2021,,,
Guyana,GUY,09-03-2021,,,
Guyana,GUY,10-03-2021,,,
Guyana,GUY,11-03-2021,,,
Guyana,GUY,12-03-2021,,,
Guyana,GUY,13-03-2021,,,
Guyana,GUY,14-03-2021,,,
Guyana,GUY,15-03-2021,,,
Guyana,GUY,16-03-2021,,,
Guyana,GUY,17-03-2021,,,
Guyana,GUY,18-03-2021,,,
Guyana,GUY,19-03-2021,15524,,
Guyana,GUY,20-03-2021,,,
Guyana,GUY,21-03-2021,,,
Guyana,GUY,22-03-2021,,,
Guyana,GUY,23-03-2021,,,
Guyana,GUY,24-03-2021,,,
Guyana,GUY,25-03-2021,,,
Guyana,GUY,26-03-2021,,,
Guyana,GUY,27-03-2021,,,
Guyana,GUY,28-03-2021,,,
Guyana,GUY,29-03-2021,,,
